37872322,37871143,37869888,37868552,37867130,37865617,37864006,37862291,37860466,37858523,37856455,37854254,37851911,37849417,37846762,37843936,37840928,37837727,37834320,37830694,37826834,37822726,37818354,37813701,37808749,37803479,37797871,37791903,37785552,37778794,37771603,37763951,37755809,37747146,37737929,37728123,37717690,37706591,37694784,37682225,37668866,37654657,37639544,37623471,37606379,37588204,37568878,37548331,37526486,37503265,37478582,37452348,37424469,37394844,37363368,37329930,37294412,37256690,37216633,37174103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12341,13137,13984,14886,15846,16868,17956,19114,20346,21658,23054,24540,26122,27806,29598,31505,33535,35695,37994,40441,43045,45817,48767,51906,55246,58801,62584,66609,70892,75449,80298,85457,90946,96785,102997,109605,116634,124111,132063,140521,149516,159081,169252,180066,191564,203787,216780,230590,245267,260864,277437,295045,313749,333616,354714,377116,400900,426145,452937,481365
65360,65767,66200,66661,67152,67675,68232,68825,69456,70127,70842,71603,72413,73275,74193,75170,76210,77317,78495,79749,81084,82505,84018,85628,87342,89166,91107,93173,95372,97712,100203,102854,105675,108677,111872,115272,118890,122740,126837,131196,135834,140769,146020,151606,157549,163871,170596,177750,185359,193452,202059,211213,220947,231297,242302,254002,266440,279661,293714,308649
